timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753280000701,51,NAV time,200,OK,Thread Group 1-3,text,true,,33947,163,3,3,https://staticassets.zerodha.com/coin/historical-nav/INF760K01JC6.json,48,0,21
1753280000368,61,NAV time,200,OK,Thread Group 1-2,text,true,,62785,163,2,2,https://staticassets.zerodha.com/coin/historical-nav/INF247L01445.json,58,0,23
1753280000075,222,NAV time,200,OK,Thread Group 1-1,text,true,,69648,163,1,1,https://staticassets.zerodha.com/coin/historical-nav/INF966L01689.json,213,0,177
1753280000876,1693,Grow,200,OK,Thread Group 1-3,text,true,,3738522,8455,3,3,https://groww.in/mutual-funds/canara-robeco-small-cap-fund-direct-growth,302,0,43
1753280000876,319,Grow-0,200,OK,Thread Group 1-3,text,true,,423458,165,3,3,https://groww.in/mutual-funds/canara-robeco-small-cap-fund-direct-growth,302,0,43
1753280001256,46,Grow-1,200,OK,Thread Group 1-3,bin,true,,5287,132,3,3,https://groww.in/favicon32x32-groww.ico,46,0,0
1753280001303,70,Grow-2,200,OK,Thread Group 1-3,text,true,,109712,203,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/161459f0e2a48641.css,67,0,47
1753280001562,22,Grow-3,200,OK,Thread Group 1-3,text,true,,21394,203,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/4bb1f5903c32e712.css,22,0,0
1753280001599,23,Grow-4,200,OK,Thread Group 1-3,text,true,,23101,203,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/79ec7c0309b27470.css,22,0,0
1753280001637,23,Grow-5,200,OK,Thread Group 1-3,text,true,,25908,203,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/f51edef650114752.css,23,0,0
1753280001685,22,Grow-6,200,OK,Thread Group 1-3,text,true,,92824,215,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,20,0,0
1753280001707,23,Grow-7,200,OK,Thread Group 1-3,text,true,,24085,213,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/webpack-4dc24e0e0a6ffd6f.js,23,0,0
1753280001730,20,Grow-8,200,OK,Thread Group 1-3,text,true,,131489,215,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/framework-5dad600cad544b5c.js,18,0,0
1753280001750,28,Grow-9,200,OK,Thread Group 1-3,text,true,,124140,210,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/main-8ae12867921b32d8.js,26,0,0
1753280001778,75,Grow-10,200,OK,Thread Group 1-3,text,true,,1766196,216,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/_app-85cad8337e2d95cc.js,19,0,0
1753280001853,32,Grow-11,200,OK,Thread Group 1-3,text,true,,10847,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/77612-8a27811f4c56a186.js,32,0,0
1753280001885,21,Grow-12,200,OK,Thread Group 1-3,text,true,,16595,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/37021-3d1b47157bda3de0.js,21,0,0
1753280001907,23,Grow-13,200,OK,Thread Group 1-3,text,true,,12089,210,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/4299-446ef7a957d92251.js,23,0,0
1753280001930,21,Grow-14,200,OK,Thread Group 1-3,text,true,,30285,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/67336-a6337e5424e9bcff.js,21,0,0
1753280001951,20,Grow-15,200,OK,Thread Group 1-3,text,true,,26216,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/63035-7261f8e1909d7239.js,20,0,0
1753280001971,61,Grow-16,200,OK,Thread Group 1-3,text,true,,22327,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/32379-8ab2fabbae01d0f0.js,61,0,0
1753280002032,22,Grow-17,200,OK,Thread Group 1-3,text,true,,9207,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/55296-fd788e2d412e42b0.js,22,0,0
1753280002054,23,Grow-18,200,OK,Thread Group 1-3,text,true,,22025,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/22175-19797072c3dd87dd.js,23,0,0
1753280002077,19,Grow-19,200,OK,Thread Group 1-3,text,true,,16572,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/27507-0b5a66d7e53a4c75.js,19,0,0
1753280002096,25,Grow-20,200,OK,Thread Group 1-3,text,true,,20159,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/34257-da7443be568c1873.js,24,0,0
1753280002121,21,Grow-21,200,OK,Thread Group 1-3,text,true,,16971,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/51457-378d14b1cacda9ff.js,21,0,0
1753280002143,23,Grow-22,200,OK,Thread Group 1-3,text,true,,28040,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/72042-667e92301d9bcc07.js,22,0,0
1753280002166,25,Grow-23,200,OK,Thread Group 1-3,text,true,,56708,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/79719-92ebc22caddf67b7.js,22,0,0
1753280002191,26,Grow-24,200,OK,Thread Group 1-3,text,true,,9025,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/62850-40eea774167fe9d0.js,26,0,0
1753280002217,26,Grow-25,200,OK,Thread Group 1-3,text,true,,17431,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/64613-15a0c2c4e76ddbb6.js,26,0,0
1753280002243,22,Grow-26,200,OK,Thread Group 1-3,text,true,,18367,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/13650-a1ced6716546f58d.js,22,0,0
1753280002265,22,Grow-27,200,OK,Thread Group 1-3,text,true,,23105,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/33222-6bc375c8bf9b4b06.js,22,0,0
1753280002287,24,Grow-28,200,OK,Thread Group 1-3,text,true,,179352,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/99285-73aae99659d72a23.js,22,0,0
1753280002312,19,Grow-29,200,OK,Thread Group 1-3,text,true,,11697,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/15528-dc81379a4f3d3731.js,19,0,0
1753280002331,24,Grow-30,200,OK,Thread Group 1-3,text,true,,17842,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/29128-a10322b3592dd09d.js,24,0,0
1753280002355,24,Grow-31,200,OK,Thread Group 1-3,text,true,,16124,210,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/5560-30786a548bb82ee4.js,24,0,0
1753280002379,24,Grow-32,200,OK,Thread Group 1-3,text,true,,89101,210,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/7994-ebef93f500f2a2c8.js,22,0,0
1753280002403,23,Grow-33,200,OK,Thread Group 1-3,text,true,,19753,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/24603-c2f9aa061b012f2f.js,23,0,0
1753280002426,20,Grow-34,200,OK,Thread Group 1-3,text,true,,50088,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/95227-504fa9934d36d984.js,20,0,0
1753280002446,22,Grow-35,200,OK,Thread Group 1-3,text,true,,56809,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/44240-62842f614a7a7f98.js,21,0,0
1753280002469,22,Grow-36,200,OK,Thread Group 1-3,text,true,,91784,239,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/mutual-funds/%5BsearchId%5D-dc32915af4aa0bb2.js,21,0,0
1753280002492,27,Grow-37,200,OK,Thread Group 1-3,text,true,,78273,218,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_buildManifest.js,26,0,0
1753280002519,20,Grow-38,200,OK,Thread Group 1-3,text,true,,1434,216,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_ssgManifest.js,20,0,0
1753280002539,22,Grow-39,200,OK,Thread Group 1-3,bin,true,,21033,160,3,3,https://assets-netstorage.groww.in/mf-assets/logos/canara_groww.png,22,0,0
1753280002561,8,Grow-40,200,OK,Thread Group 1-3,text,true,,1669,172,3,3,https://groww.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,8,0,0
1753280000911,1833,Grow,200,OK,Thread Group 1-1,text,true,,3814874,8453,2,2,https://groww.in/mutual-funds/quant-small-cap-fund-direct-plan-growth,368,0,21
1753280000911,388,Grow-0,200,OK,Thread Group 1-1,text,true,,512124,162,2,2,https://groww.in/mutual-funds/quant-small-cap-fund-direct-plan-growth,368,0,21
1753280001311,32,Grow-1,200,OK,Thread Group 1-1,bin,true,,5295,132,2,2,https://groww.in/favicon32x32-groww.ico,32,0,0
1753280001344,54,Grow-2,200,OK,Thread Group 1-1,text,true,,109712,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/161459f0e2a48641.css,51,0,20
1753280001560,38,Grow-3,200,OK,Thread Group 1-1,text,true,,21394,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/4bb1f5903c32e712.css,38,0,0
1753280001599,39,Grow-4,200,OK,Thread Group 1-1,text,true,,23101,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/79ec7c0309b27470.css,39,0,0
1753280001638,24,Grow-5,200,OK,Thread Group 1-1,text,true,,25908,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/f51edef650114752.css,24,0,0
1753280001684,30,Grow-6,200,OK,Thread Group 1-1,text,true,,92824,215,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,27,0,0
1753280001714,28,Grow-7,200,OK,Thread Group 1-1,text,true,,24085,213,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/webpack-4dc24e0e0a6ffd6f.js,28,0,0
1753280001742,34,Grow-8,200,OK,Thread Group 1-1,text,true,,131489,215,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/framework-5dad600cad544b5c.js,32,0,0
1753280001776,33,Grow-9,200,OK,Thread Group 1-1,text,true,,124140,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/main-8ae12867921b32d8.js,30,0,0
1753280001809,101,Grow-10,200,OK,Thread Group 1-1,text,true,,1766196,216,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/_app-85cad8337e2d95cc.js,47,0,0
1753280001910,39,Grow-11,200,OK,Thread Group 1-1,text,true,,10847,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/77612-8a27811f4c56a186.js,39,0,0
1753280001949,39,Grow-12,200,OK,Thread Group 1-1,text,true,,16595,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/37021-3d1b47157bda3de0.js,39,0,0
1753280001988,27,Grow-13,200,OK,Thread Group 1-1,text,true,,12089,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/4299-446ef7a957d92251.js,27,0,0
1753280002015,21,Grow-14,200,OK,Thread Group 1-1,text,true,,30285,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/67336-a6337e5424e9bcff.js,21,0,0
1753280002036,37,Grow-15,200,OK,Thread Group 1-1,text,true,,26216,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/63035-7261f8e1909d7239.js,37,0,0
1753280002073,27,Grow-16,200,OK,Thread Group 1-1,text,true,,22327,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/32379-8ab2fabbae01d0f0.js,27,0,0
1753280002100,28,Grow-17,200,OK,Thread Group 1-1,text,true,,9207,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/55296-fd788e2d412e42b0.js,28,0,0
1753280002128,24,Grow-18,200,OK,Thread Group 1-1,text,true,,22025,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/22175-19797072c3dd87dd.js,24,0,0
1753280002152,28,Grow-19,200,OK,Thread Group 1-1,text,true,,16572,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/27507-0b5a66d7e53a4c75.js,28,0,0
1753280002180,25,Grow-20,200,OK,Thread Group 1-1,text,true,,20159,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/34257-da7443be568c1873.js,25,0,0
1753280002205,33,Grow-21,200,OK,Thread Group 1-1,text,true,,16971,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/51457-378d14b1cacda9ff.js,33,0,0
1753280002238,29,Grow-22,200,OK,Thread Group 1-1,text,true,,28040,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/72042-667e92301d9bcc07.js,29,0,0
1753280002268,30,Grow-23,200,OK,Thread Group 1-1,text,true,,56708,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/79719-92ebc22caddf67b7.js,29,0,0
1753280002298,24,Grow-24,200,OK,Thread Group 1-1,text,true,,9025,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/62850-40eea774167fe9d0.js,24,0,0
1753280002322,44,Grow-25,200,OK,Thread Group 1-1,text,true,,17431,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/64613-15a0c2c4e76ddbb6.js,44,0,0
1753280002366,26,Grow-26,200,OK,Thread Group 1-1,text,true,,18367,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/13650-a1ced6716546f58d.js,26,0,0
1753280002392,22,Grow-27,200,OK,Thread Group 1-1,text,true,,23105,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/33222-6bc375c8bf9b4b06.js,21,0,0
1753280002414,28,Grow-28,200,OK,Thread Group 1-1,text,true,,179352,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/99285-73aae99659d72a23.js,26,0,0
1753280002442,28,Grow-29,200,OK,Thread Group 1-1,text,true,,11697,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/15528-dc81379a4f3d3731.js,28,0,0
1753280002471,25,Grow-30,200,OK,Thread Group 1-1,text,true,,17842,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/29128-a10322b3592dd09d.js,25,0,0
1753280002496,27,Grow-31,200,OK,Thread Group 1-1,text,true,,16124,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/5560-30786a548bb82ee4.js,27,0,0
1753280002523,22,Grow-32,200,OK,Thread Group 1-1,text,true,,89101,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/7994-ebef93f500f2a2c8.js,21,0,0
1753280002545,29,Grow-33,200,OK,Thread Group 1-1,text,true,,19753,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/24603-c2f9aa061b012f2f.js,28,0,0
1753280002574,25,Grow-34,200,OK,Thread Group 1-1,text,true,,50088,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/95227-504fa9934d36d984.js,25,0,0
1753280002599,41,Grow-35,200,OK,Thread Group 1-1,text,true,,56809,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/44240-62842f614a7a7f98.js,41,0,0
1753280002640,25,Grow-36,200,OK,Thread Group 1-1,text,true,,91784,239,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/mutual-funds/%5BsearchId%5D-dc32915af4aa0bb2.js,25,0,0
1753280002666,25,Grow-37,200,OK,Thread Group 1-1,text,true,,78273,218,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_buildManifest.js,23,0,0
1753280002691,20,Grow-38,200,OK,Thread Group 1-1,text,true,,1434,216,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_ssgManifest.js,20,0,0
1753280002712,23,Grow-39,200,OK,Thread Group 1-1,bin,true,,8711,161,2,2,https://assets-netstorage.groww.in/mf-assets/logos/escorts_groww.png,23,0,0
1753280002735,9,Grow-40,200,OK,Thread Group 1-1,text,true,,1669,172,2,2,https://groww.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,9,0,0
1753280000911,1828,Grow,200,OK,Thread Group 1-2,text,true,,3787041,8469,2,2,https://groww.in/mutual-funds/motilal-oswal-most-focused-midcap-30-fund-direct-growth,388,0,22
1753280000911,408,Grow-0,200,OK,Thread Group 1-2,text,true,,444397,178,2,2,https://groww.in/mutual-funds/motilal-oswal-most-focused-midcap-30-fund-direct-growth,388,0,22
1753280001335,41,Grow-1,200,OK,Thread Group 1-2,bin,true,,5295,132,2,2,https://groww.in/favicon32x32-groww.ico,41,0,0
1753280001377,71,Grow-2,200,OK,Thread Group 1-2,text,true,,109712,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/161459f0e2a48641.css,69,0,23
1753280001560,27,Grow-3,200,OK,Thread Group 1-2,text,true,,21394,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/4bb1f5903c32e712.css,26,0,0
1753280001599,24,Grow-4,200,OK,Thread Group 1-2,text,true,,23101,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/79ec7c0309b27470.css,23,0,0
1753280001637,23,Grow-5,200,OK,Thread Group 1-2,text,true,,25908,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/f51edef650114752.css,23,0,0
1753280001685,25,Grow-6,200,OK,Thread Group 1-2,text,true,,92824,215,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,24,0,0
1753280001711,31,Grow-7,200,OK,Thread Group 1-2,text,true,,24085,213,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/webpack-4dc24e0e0a6ffd6f.js,31,0,0
1753280001742,25,Grow-8,200,OK,Thread Group 1-2,text,true,,131489,215,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/framework-5dad600cad544b5c.js,22,0,0
1753280001768,27,Grow-9,200,OK,Thread Group 1-2,text,true,,124140,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/main-8ae12867921b32d8.js,25,0,0
1753280001795,91,Grow-10,200,OK,Thread Group 1-2,text,true,,1766196,216,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/_app-85cad8337e2d95cc.js,26,0,0
1753280001886,28,Grow-11,200,OK,Thread Group 1-2,text,true,,10847,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/77612-8a27811f4c56a186.js,28,0,0
1753280001914,23,Grow-12,200,OK,Thread Group 1-2,text,true,,16595,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/37021-3d1b47157bda3de0.js,23,0,0
1753280001937,25,Grow-13,200,OK,Thread Group 1-2,text,true,,12089,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/4299-446ef7a957d92251.js,25,0,0
1753280001962,22,Grow-14,200,OK,Thread Group 1-2,text,true,,30285,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/67336-a6337e5424e9bcff.js,22,0,0
1753280001984,22,Grow-15,200,OK,Thread Group 1-2,text,true,,26216,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/63035-7261f8e1909d7239.js,22,0,0
1753280002006,39,Grow-16,200,OK,Thread Group 1-2,text,true,,22327,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/32379-8ab2fabbae01d0f0.js,39,0,0
1753280002046,23,Grow-17,200,OK,Thread Group 1-2,text,true,,9207,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/55296-fd788e2d412e42b0.js,23,0,0
1753280002069,24,Grow-18,200,OK,Thread Group 1-2,text,true,,22025,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/22175-19797072c3dd87dd.js,24,0,0
1753280002094,49,Grow-19,200,OK,Thread Group 1-2,text,true,,16572,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/27507-0b5a66d7e53a4c75.js,49,0,0
1753280002143,22,Grow-20,200,OK,Thread Group 1-2,text,true,,20159,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/34257-da7443be568c1873.js,22,0,0
1753280002166,29,Grow-21,200,OK,Thread Group 1-2,text,true,,16971,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/51457-378d14b1cacda9ff.js,29,0,0
1753280002195,27,Grow-22,200,OK,Thread Group 1-2,text,true,,28040,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/72042-667e92301d9bcc07.js,27,0,0
1753280002222,25,Grow-23,200,OK,Thread Group 1-2,text,true,,56708,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/79719-92ebc22caddf67b7.js,24,0,0
1753280002247,25,Grow-24,200,OK,Thread Group 1-2,text,true,,9025,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/62850-40eea774167fe9d0.js,25,0,0
1753280002272,23,Grow-25,200,OK,Thread Group 1-2,text,true,,17431,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/64613-15a0c2c4e76ddbb6.js,23,0,0
1753280002296,33,Grow-26,200,OK,Thread Group 1-2,text,true,,18367,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/13650-a1ced6716546f58d.js,33,0,0
1753280002329,28,Grow-27,200,OK,Thread Group 1-2,text,true,,23105,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/33222-6bc375c8bf9b4b06.js,28,0,0
1753280002357,28,Grow-28,200,OK,Thread Group 1-2,text,true,,179352,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/99285-73aae99659d72a23.js,24,0,0
1753280002385,33,Grow-29,200,OK,Thread Group 1-2,text,true,,11697,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/15528-dc81379a4f3d3731.js,33,0,0
1753280002418,24,Grow-30,200,OK,Thread Group 1-2,text,true,,17842,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/29128-a10322b3592dd09d.js,23,0,0
1753280002442,26,Grow-31,200,OK,Thread Group 1-2,text,true,,16124,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/5560-30786a548bb82ee4.js,26,0,0
1753280002468,47,Grow-32,200,OK,Thread Group 1-2,text,true,,89101,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/7994-ebef93f500f2a2c8.js,46,0,0
1753280002515,24,Grow-33,200,OK,Thread Group 1-2,text,true,,19753,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/24603-c2f9aa061b012f2f.js,24,0,0
1753280002539,27,Grow-34,200,OK,Thread Group 1-2,text,true,,50088,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/95227-504fa9934d36d984.js,27,0,0
1753280002567,32,Grow-35,200,OK,Thread Group 1-2,text,true,,56809,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/44240-62842f614a7a7f98.js,31,0,0
1753280002599,33,Grow-36,200,OK,Thread Group 1-2,text,true,,91784,239,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/mutual-funds/%5BsearchId%5D-dc32915af4aa0bb2.js,32,0,0
1753280002632,25,Grow-37,200,OK,Thread Group 1-2,text,true,,78273,218,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_buildManifest.js,25,0,0
1753280002658,34,Grow-38,200,OK,Thread Group 1-2,text,true,,1434,216,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_ssgManifest.js,34,0,0
1753280002693,36,Grow-39,200,OK,Thread Group 1-2,bin,true,,48605,161,2,2,https://assets-netstorage.groww.in/mf-assets/logos/motilal_groww.png,36,0,0
1753280002729,10,Grow-40,200,OK,Thread Group 1-2,text,true,,1669,172,2,2,https://groww.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,10,0,0
1753280156309,73,NAV time,200,OK,Thread Group 1-3,text,true,,33947,163,3,3,https://staticassets.zerodha.com/coin/historical-nav/INF760K01JC6.json,72,0,26
1753280155974,45,NAV time,200,OK,Thread Group 1-2,text,true,,62785,163,2,2,https://staticassets.zerodha.com/coin/historical-nav/INF247L01445.json,42,0,23
1753280155682,224,NAV time,200,OK,Thread Group 1-1,text,true,,69648,163,1,1,https://staticassets.zerodha.com/coin/historical-nav/INF966L01689.json,215,0,186
1753280156589,1638,Grow,200,OK,Thread Group 1-1,text,true,,3814897,8453,3,3,https://groww.in/mutual-funds/quant-small-cap-fund-direct-plan-growth,365,0,28
